cohort,bdchm_label,phv,phs,pht,var_desc,var_units,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,participantidphv,associatedvisit,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,row_good
"fhs","vegetables","phv00523723","phs000007","pht012909","ffq: broccoli (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524569","phs000007","pht012910","peppers: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00476995","phs000007","pht010751","ffq: red chili sauce","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478735","phs000007","pht010754","ffq: broccoli (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477965","phs000007","pht010752","derived field:iceberg/head lettuce","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477562","phs000007","pht010752","ffq: cabbage or cole slaw","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477015","phs000007","pht010751","ffq: romaine or leaf lettuce","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00068340","phs000007","pht000681","ffq: vegetable section pass through indicator","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","phv00068713","FHS OFFSPRING EXAM 6","","","","",,1,1,,0,0,0
"fhs","vegetables","phv00479178","phs000007","pht010754","spanach, raw: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523906","phs000007","pht012909","spinach, cooked","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523725","phs000007","pht012909","ffq: cauliflower (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478526","phs000007","pht010753","derived field:iceberg/head lettuce","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524555","phs000007","pht012910","brussels sprouts: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479171","phs000007","pht010754","corn: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524563","phs000007","pht012910","kale/mustard/chard: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478733","phs000007","pht010754","ffq: tofu, soy products, miso","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478731","phs000007","pht010754","ffq: string beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477966","phs000007","pht010752","derived field:romaine/leaf lettuce","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477968","phs000007","pht010752","derived field:beets","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477561","phs000007","pht010752","ffq: broccoli","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478129","phs000007","pht010753","ffq: carrots, cooked (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478512","phs000007","pht010753","derived field:cauliflower","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478739","phs000007","pht010754","ffq: carrots, raw (1/2 carrot or 2 - 4 sticks)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478522","phs000007","pht010753","derived field:yams/sweet potatoes","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524559","phs000007","pht012910","mixed vegetables: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523744","phs000007","pht012909","ffq: garlic (1 clove or shake)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477001","phs000007","pht010751","ffq: brussels sprouts","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477004","phs000007","pht010751","ffq: corn","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477944","phs000007","pht010752","derived field:tomato juice","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477394","phs000007","pht010751","derived field:mixed vegetables","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478747","phs000007","pht010754","ffq: spinach, cooked (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524570","phs000007","pht012910","onions - garnish, salad: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478145","phs000007","pht010753","ffq: garlic (1 clove or shake)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479168","phs000007","pht010754","brussels sprouts: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523719","phs000007","pht012909","ffq: tomato sauce (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477955","phs000007","pht010752","derived field:corn","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479180","phs000007","pht010754","romaine/leaf lettuce: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477398","phs000007","pht010751","derived field:yams/sweet potatoes","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477960","phs000007","pht010752","derived field:summer squash","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477385","phs000007","pht010751","derived field:string beans","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478524","phs000007","pht010753","derived field:spanach, raw","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523904","phs000007","pht012909","summer squash","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477963","phs000007","pht010752","derived field:spanach, raw","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478736","phs000007","pht010754","ffq: cauliflower (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478734","phs000007","pht010754","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524552","phs000007","pht012910","broccoli: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478732","phs000007","pht010754","ffq: beans or lentils (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479157","phs000007","pht010754","tomatoes: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478509","phs000007","pht010753","derived field:string beans","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479161","phs000007","pht010754","string beans: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477019","phs000007","pht010751","ffq: garlic","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478130","phs000007","pht010753","ffq: corn (1 ear or 1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478529","phs000007","pht010753","derived field:beets","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478120","phs000007","pht010753","ffq: tomato sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478122","phs000007","pht010753","ffq: tofu or soybeans (3-4 oz)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477576","phs000007","pht010752","ffq: kale, mustard, chard greens","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477390","phs000007","pht010751","derived field:carrots, raw","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477582","phs000007","pht010752","ffq: garlic","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479172","phs000007","pht010754","mixed vegetables: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523905","phs000007","pht012909","yams/sweet potatoes","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479162","phs000007","pht010754","beans/lentils: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477558","phs000007","pht010752","ffq: red chili sauce","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00157484","phs000007","pht002151","ffq: vegetable section pass through indicator","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","phv00157771","FHS ORIGINAL EXAM 20","","","","",,1,1,,0,0,0
"fhs","vegetables","phv00477011","phs000007","pht010751","ffq: spinach, cooked","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477405","phs000007","pht010751","derived field:beets","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479179","phs000007","pht010754","iceberg/head lettuce: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477556","phs000007","pht010752","ffq: tomato juice","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523732","phs000007","pht012909","ffq: beans or lentils (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00476998","phs000007","pht010751","ffq: broccoli","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523721","phs000007","pht012909","ffq: tofu or soybeans (3-4 oz)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479159","phs000007","pht010754","tomato sauce: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477581","phs000007","pht010752","ffq: alfalfa sprouts","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523729","phs000007","pht012909","ffq: corn (1 ear or 1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523727","phs000007","pht012909","ffq: carrots, raw (1/2 or 2-4 sticks)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524546","phs000007","pht012910","tomato sauce: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00523896","phs000007","pht012909","brussels sprouts","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477563","phs000007","pht010752","ffq: cauliflower","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477949","phs000007","pht010752","derived field:broccoli","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477560","phs000007","pht010752","ffq: string beans","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524553","phs000007","pht012910","cauliflower: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478137","phs000007","pht010753","ffq: spinach, cooked (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00478135","phs000007","pht010753","ffq: eggplnt, zucchini, summer squash (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477010","phs000007","pht010751","ffq: yams or sweet potatoes","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524561","phs000007","pht012910","winter squash: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477567","phs000007","pht010752","ffq: corn","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00524562","phs000007","pht012910","summer squash: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00477580","phs000007","pht010752","ffq: beets","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
"fhs","vegetables","phv00479158","phs000007","pht010754","tomato juice: (servings/week)","","MeasurementObservation","vege_serving","{servings}/wk","OMOP:4042886","","","","","","",,,1,,0,0,0
