cohort,bdchm_label,phv,pht,var_desc,var_units,bdchm_entity,bdchm_varname,bdchm_unit,participantidphv,associatedvisit,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,row_good,varlist,bad_map,expr,add_var_units,note,added_phv
"fhs","vegetables","phv00162205","pht002350","ffq: iceberg or head lettuce","{servings}","MeasurementObservation","vege_serving","{servings}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172533","pht002900","ffq: iceberg or head lettuce","{servings}","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477014","pht010751","ffq: iceberg or head lettuce","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477577","pht010752","ffq: iceberg or head lettuce","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478749","pht010754","ffq: iceberg or head lettuce (1 serving)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068334","pht000681","ffq: iceberg or head lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068902","pht000682","ffq: iceberg or head lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00069939","pht000680","ffq: iceberg or head lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157478","pht002151","ffq: iceberg or head lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157955","pht002152","ffq: iceberg or head lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00158272","pht002153","ffq: iceberg or head lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478140","pht010753","ffq: iceberg or head lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00523739","pht012909","ffq: iceberg or head lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00523738","pht012909","ffq: kale, mstrd, chard greens (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172530","pht002900","ffq: kale, mustard greens or chard","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478746","pht010754","ffq: kale, mustard greens, or chard (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00156844","pht002150","ffq: kale, mustard, chard greens","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00162204","pht002350","ffq: kale, mustard, chard greens","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477013","pht010751","ffq: kale, mustard, chard greens","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477576","pht010752","ffq: kale, mustard, chard greens","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068333","pht000681","ffq: kale, mustard, chard greens (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068901","pht000682","ffq: kale, mustard, chard greens (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157477","pht002151","ffq: kale, mustard, chard greens (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157954","pht002152","ffq: kale, mustard, chard greens (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00158271","pht002153","ffq: kale, mustard, chard greens (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478139","pht010753","ffq: kale, mustard, chard greens (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478742","pht010754","ffq: mixed or stir fry veggies (1/2 cup), veg. soup (1 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172526","pht002900","ffq: mixed or stir-fry vegetables (1/2 cup), or vegetable soup (1 cup)","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00156837","pht002150","ffq: mixed vegetables","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00162197","pht002350","ffq: mixed vegetables","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477006","pht010751","ffq: mixed vegetables","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477569","pht010752","ffq: mixed vegetables","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068326","pht000681","ffq: mixed vegetables (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068894","pht000682","ffq: mixed vegetables (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00069933","pht000680","ffq: mixed vegetables (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157470","pht002151","ffq: mixed vegetables (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157947","pht002152","ffq: mixed vegetables (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00158264","pht002153","ffq: mixed vegetables (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478132","pht010753","ffq: mixed vegetables (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00523731","pht012909","ffq: mixed vegetables (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172538","pht002900","ffq: onions as a cooked vegetable, rings or soup","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172537","pht002900","ffq: onions as a garnish or in a salad","1slice","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478753","pht010754","ffq: onions as garnish or in salad (1 slice)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478754","pht010754","ffq: onions, cooked (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00156836","pht002150","ffq: peas or lima beans","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00162196","pht002350","ffq: peas or lima beans","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477005","pht010751","ffq: peas or lima beans","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477568","pht010752","ffq: peas or lima beans","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068325","pht000681","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068893","pht000682","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157469","pht002151","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157946","pht002152","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00158263","pht002153","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478131","pht010753","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478734","pht010754","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00523730","pht012909","ffq: peas or lima beans (1/2 cup)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172518","pht002900","ffq: peas or lima beans, fresh, frozen or canned","1/2cup","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478752","pht010754","ffq: peppers (3 slices)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172536","pht002900","ffq: peppers - green, yellow or red","3slices","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00156826","pht002150","ffq: red chili sauce","[tbs_us]","MeasurementObservation","vege_serving","{servings}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00162186","pht002350","ffq: red chili sauce","[tbs_us]","MeasurementObservation","vege_serving","{servings}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00476995","pht010751","ffq: red chili sauce","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477558","pht010752","ffq: red chili sauce","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068315","pht000681","ffq: red chili sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068883","pht000682","ffq: red chili sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00069925","pht000680","ffq: red chili sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157459","pht002151","ffq: red chili sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157936","pht002152","ffq: red chili sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00158253","pht002153","ffq: red chili sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478121","pht010753","ffq: red chili sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00523720","pht012909","ffq: red chili sauce (1 tbs)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00156846","pht002150","ffq: romaine or leaf lettuce","{servings}","MeasurementObservation","vege_serving","{servings}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00162206","pht002350","ffq: romaine or leaf lettuce","{servings}","MeasurementObservation","vege_serving","{servings}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172534","pht002900","ffq: romaine or leaf lettuce","{servings}","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477015","pht010751","ffq: romaine or leaf lettuce","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00477578","pht010752","ffq: romaine or leaf lettuce","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478750","pht010754","ffq: romaine or leaf lettuce (1 serving)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068335","pht000681","ffq: romaine or leaf lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00068903","pht000682","ffq: romaine or leaf lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00069940","pht000680","ffq: romaine or leaf lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157479","pht002151","ffq: romaine or leaf lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00157956","pht002152","ffq: romaine or leaf lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00158273","pht002153","ffq: romaine or leaf lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00478141","pht010753","ffq: romaine or leaf lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00523740","pht012909","ffq: romaine or leaf lettuce (serving)","","MeasurementObservation","vege_serving","{servings}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","vegetables","phv00172514","pht002900","ffq: salsa, picante or taco sauce","1/4cup","MeasurementObservation","vege_serving","{servings}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
